"","FECHA","AÑO","CLASE","DIA_SEMANA","MES","SEMANA","FESTIVIDAD"
"433",2020-03-13,2020,"Atropello","viernes","03","11","NO"
"434",2020-03-13,2020,"Caida de Ocupante","viernes","03","11","NO"
"435",2020-03-13,2020,"Choque","viernes","03","11","NO"
"436",2020-03-13,2020,"Incendio","viernes","03","11","NO"
"437",2020-03-13,2020,"Otro","viernes","03","11","NO"
"438",2020-03-13,2020,"Volcamiento","viernes","03","11","NO"
"439",2020-03-14,2020,"Atropello","sabado","03","11","NO"
"440",2020-03-14,2020,"Caida de Ocupante","sabado","03","11","NO"
"441",2020-03-14,2020,"Choque","sabado","03","11","NO"
"442",2020-03-14,2020,"Incendio","sabado","03","11","NO"
"443",2020-03-14,2020,"Otro","sabado","03","11","NO"
"444",2020-03-14,2020,"Volcamiento","sabado","03","11","NO"
"445",2020-03-15,2020,"Atropello","domingo","03","11","NO"
"446",2020-03-15,2020,"Caida de Ocupante","domingo","03","11","NO"
"447",2020-03-15,2020,"Choque","domingo","03","11","NO"
"448",2020-03-15,2020,"Incendio","domingo","03","11","NO"
"449",2020-03-15,2020,"Otro","domingo","03","11","NO"
"450",2020-03-15,2020,"Volcamiento","domingo","03","11","NO"
"451",2020-03-16,2020,"Atropello","lunes","03","11","NO"
"452",2020-03-16,2020,"Caida de Ocupante","lunes","03","11","NO"
"453",2020-03-16,2020,"Choque","lunes","03","11","NO"
"454",2020-03-16,2020,"Incendio","lunes","03","11","NO"
"455",2020-03-16,2020,"Otro","lunes","03","11","NO"
"456",2020-03-16,2020,"Volcamiento","lunes","03","11","NO"
"457",2020-03-17,2020,"Atropello","martes","03","11","NO"
"458",2020-03-17,2020,"Caida de Ocupante","martes","03","11","NO"
"459",2020-03-17,2020,"Choque","martes","03","11","NO"
"460",2020-03-17,2020,"Incendio","martes","03","11","NO"
"461",2020-03-17,2020,"Otro","martes","03","11","NO"
"462",2020-03-17,2020,"Volcamiento","martes","03","11","NO"
"463",2020-03-18,2020,"Atropello","miercoles","03","12","NO"
"464",2020-03-18,2020,"Caida de Ocupante","miercoles","03","12","NO"
"465",2020-03-18,2020,"Choque","miercoles","03","12","NO"
"466",2020-03-18,2020,"Incendio","miercoles","03","12","NO"
"467",2020-03-18,2020,"Otro","miercoles","03","12","NO"
"468",2020-03-18,2020,"Volcamiento","miercoles","03","12","NO"
"469",2020-03-19,2020,"Atropello","jueves","03","12","NO"
"470",2020-03-19,2020,"Caida de Ocupante","jueves","03","12","NO"
"471",2020-03-19,2020,"Choque","jueves","03","12","NO"
"472",2020-03-19,2020,"Incendio","jueves","03","12","NO"
"473",2020-03-19,2020,"Otro","jueves","03","12","NO"
"474",2020-03-19,2020,"Volcamiento","jueves","03","12","NO"
"475",2020-03-20,2020,"Atropello","viernes","03","12","NO"
"476",2020-03-20,2020,"Caida de Ocupante","viernes","03","12","NO"
"477",2020-03-20,2020,"Choque","viernes","03","12","NO"
"478",2020-03-20,2020,"Incendio","viernes","03","12","NO"
"479",2020-03-20,2020,"Otro","viernes","03","12","NO"
"480",2020-03-20,2020,"Volcamiento","viernes","03","12","NO"
"481",2020-03-21,2020,"Atropello","sabado","03","12","NO"
"482",2020-03-21,2020,"Caida de Ocupante","sabado","03","12","NO"
"483",2020-03-21,2020,"Choque","sabado","03","12","NO"
"484",2020-03-21,2020,"Incendio","sabado","03","12","NO"
"485",2020-03-21,2020,"Otro","sabado","03","12","NO"
"486",2020-03-21,2020,"Volcamiento","sabado","03","12","NO"
"487",2020-03-22,2020,"Atropello","domingo","03","12","NO"
"488",2020-03-22,2020,"Caida de Ocupante","domingo","03","12","NO"
"489",2020-03-22,2020,"Choque","domingo","03","12","NO"
"490",2020-03-22,2020,"Incendio","domingo","03","12","NO"
"491",2020-03-22,2020,"Otro","domingo","03","12","NO"
"492",2020-03-22,2020,"Volcamiento","domingo","03","12","NO"
"493",2020-03-23,2020,"Atropello","lunes","03","12","SI"
"494",2020-03-23,2020,"Caida de Ocupante","lunes","03","12","SI"
"495",2020-03-23,2020,"Choque","lunes","03","12","SI"
"496",2020-03-23,2020,"Incendio","lunes","03","12","SI"
"497",2020-03-23,2020,"Otro","lunes","03","12","SI"
"498",2020-03-23,2020,"Volcamiento","lunes","03","12","SI"
"499",2020-03-24,2020,"Atropello","martes","03","12","NO"
"500",2020-03-24,2020,"Caida de Ocupante","martes","03","12","NO"
"501",2020-03-24,2020,"Choque","martes","03","12","NO"
"502",2020-03-24,2020,"Incendio","martes","03","12","NO"
"503",2020-03-24,2020,"Otro","martes","03","12","NO"
"504",2020-03-24,2020,"Volcamiento","martes","03","12","NO"
"505",2020-03-25,2020,"Atropello","miercoles","03","13","NO"
"506",2020-03-25,2020,"Caida de Ocupante","miercoles","03","13","NO"
"507",2020-03-25,2020,"Choque","miercoles","03","13","NO"
"508",2020-03-25,2020,"Incendio","miercoles","03","13","NO"
"509",2020-03-25,2020,"Otro","miercoles","03","13","NO"
"510",2020-03-25,2020,"Volcamiento","miercoles","03","13","NO"
"511",2020-03-26,2020,"Atropello","jueves","03","13","NO"
"512",2020-03-26,2020,"Caida de Ocupante","jueves","03","13","NO"
"513",2020-03-26,2020,"Choque","jueves","03","13","NO"
"514",2020-03-26,2020,"Incendio","jueves","03","13","NO"
"515",2020-03-26,2020,"Otro","jueves","03","13","NO"
"516",2020-03-26,2020,"Volcamiento","jueves","03","13","NO"
"517",2020-03-27,2020,"Atropello","viernes","03","13","NO"
"518",2020-03-27,2020,"Caida de Ocupante","viernes","03","13","NO"
"519",2020-03-27,2020,"Choque","viernes","03","13","NO"
"520",2020-03-27,2020,"Incendio","viernes","03","13","NO"
"521",2020-03-27,2020,"Otro","viernes","03","13","NO"
"522",2020-03-27,2020,"Volcamiento","viernes","03","13","NO"
"523",2020-03-28,2020,"Atropello","sabado","03","13","NO"
"524",2020-03-28,2020,"Caida de Ocupante","sabado","03","13","NO"
"525",2020-03-28,2020,"Choque","sabado","03","13","NO"
"526",2020-03-28,2020,"Incendio","sabado","03","13","NO"
"527",2020-03-28,2020,"Otro","sabado","03","13","NO"
"528",2020-03-28,2020,"Volcamiento","sabado","03","13","NO"
"529",2020-03-29,2020,"Atropello","domingo","03","13","NO"
"530",2020-03-29,2020,"Caida de Ocupante","domingo","03","13","NO"
"531",2020-03-29,2020,"Choque","domingo","03","13","NO"
"532",2020-03-29,2020,"Incendio","domingo","03","13","NO"
"533",2020-03-29,2020,"Otro","domingo","03","13","NO"
"534",2020-03-29,2020,"Volcamiento","domingo","03","13","NO"
"535",2020-03-30,2020,"Atropello","lunes","03","13","NO"
"536",2020-03-30,2020,"Caida de Ocupante","lunes","03","13","NO"
"537",2020-03-30,2020,"Choque","lunes","03","13","NO"
"538",2020-03-30,2020,"Incendio","lunes","03","13","NO"
"539",2020-03-30,2020,"Otro","lunes","03","13","NO"
"540",2020-03-30,2020,"Volcamiento","lunes","03","13","NO"
"541",2020-03-31,2020,"Atropello","martes","03","13","NO"
"542",2020-03-31,2020,"Caida de Ocupante","martes","03","13","NO"
"543",2020-03-31,2020,"Choque","martes","03","13","NO"
"544",2020-03-31,2020,"Incendio","martes","03","13","NO"
"545",2020-03-31,2020,"Otro","martes","03","13","NO"
"546",2020-03-31,2020,"Volcamiento","martes","03","13","NO"
"547",2020-04-01,2020,"Atropello","miercoles","04","14","NO"
"548",2020-04-01,2020,"Caida de Ocupante","miercoles","04","14","NO"
"549",2020-04-01,2020,"Choque","miercoles","04","14","NO"
"550",2020-04-01,2020,"Incendio","miercoles","04","14","NO"
"551",2020-04-01,2020,"Otro","miercoles","04","14","NO"
"552",2020-04-01,2020,"Volcamiento","miercoles","04","14","NO"
"553",2020-04-02,2020,"Atropello","jueves","04","14","NO"
"554",2020-04-02,2020,"Caida de Ocupante","jueves","04","14","NO"
"555",2020-04-02,2020,"Choque","jueves","04","14","NO"
"556",2020-04-02,2020,"Incendio","jueves","04","14","NO"
"557",2020-04-02,2020,"Otro","jueves","04","14","NO"
"558",2020-04-02,2020,"Volcamiento","jueves","04","14","NO"
"559",2020-04-03,2020,"Atropello","viernes","04","14","NO"
"560",2020-04-03,2020,"Caida de Ocupante","viernes","04","14","NO"
"561",2020-04-03,2020,"Choque","viernes","04","14","NO"
"562",2020-04-03,2020,"Incendio","viernes","04","14","NO"
"563",2020-04-03,2020,"Otro","viernes","04","14","NO"
"564",2020-04-03,2020,"Volcamiento","viernes","04","14","NO"
"565",2020-04-04,2020,"Atropello","sabado","04","14","NO"
"566",2020-04-04,2020,"Caida de Ocupante","sabado","04","14","NO"
"567",2020-04-04,2020,"Choque","sabado","04","14","NO"
"568",2020-04-04,2020,"Incendio","sabado","04","14","NO"
"569",2020-04-04,2020,"Otro","sabado","04","14","NO"
"570",2020-04-04,2020,"Volcamiento","sabado","04","14","NO"
"571",2020-04-05,2020,"Atropello","domingo","04","14","NO"
"572",2020-04-05,2020,"Caida de Ocupante","domingo","04","14","NO"
"573",2020-04-05,2020,"Choque","domingo","04","14","NO"
"574",2020-04-05,2020,"Incendio","domingo","04","14","NO"
"575",2020-04-05,2020,"Otro","domingo","04","14","NO"
"576",2020-04-05,2020,"Volcamiento","domingo","04","14","NO"
"577",2020-04-06,2020,"Atropello","lunes","04","14","SI"
"578",2020-04-06,2020,"Caida de Ocupante","lunes","04","14","SI"
"579",2020-04-06,2020,"Choque","lunes","04","14","SI"
"580",2020-04-06,2020,"Incendio","lunes","04","14","SI"
"581",2020-04-06,2020,"Otro","lunes","04","14","SI"
"582",2020-04-06,2020,"Volcamiento","lunes","04","14","SI"
"583",2020-04-07,2020,"Atropello","martes","04","14","SI"
"584",2020-04-07,2020,"Caida de Ocupante","martes","04","14","SI"
"585",2020-04-07,2020,"Choque","martes","04","14","SI"
"586",2020-04-07,2020,"Incendio","martes","04","14","SI"
"587",2020-04-07,2020,"Otro","martes","04","14","SI"
"588",2020-04-07,2020,"Volcamiento","martes","04","14","SI"
"589",2020-04-08,2020,"Atropello","miercoles","04","15","SI"
"590",2020-04-08,2020,"Caida de Ocupante","miercoles","04","15","SI"
"591",2020-04-08,2020,"Choque","miercoles","04","15","SI"
"592",2020-04-08,2020,"Incendio","miercoles","04","15","SI"
"593",2020-04-08,2020,"Otro","miercoles","04","15","SI"
"594",2020-04-08,2020,"Volcamiento","miercoles","04","15","SI"
"595",2020-04-09,2020,"Atropello","jueves","04","15","SI"
"596",2020-04-09,2020,"Caida de Ocupante","jueves","04","15","SI"
"597",2020-04-09,2020,"Choque","jueves","04","15","SI"
"598",2020-04-09,2020,"Incendio","jueves","04","15","SI"
"599",2020-04-09,2020,"Otro","jueves","04","15","SI"
"600",2020-04-09,2020,"Volcamiento","jueves","04","15","SI"
"601",2020-04-10,2020,"Atropello","viernes","04","15","SI"
"602",2020-04-10,2020,"Caida de Ocupante","viernes","04","15","SI"
"603",2020-04-10,2020,"Choque","viernes","04","15","SI"
"604",2020-04-10,2020,"Incendio","viernes","04","15","SI"
"605",2020-04-10,2020,"Otro","viernes","04","15","SI"
"606",2020-04-10,2020,"Volcamiento","viernes","04","15","SI"
"607",2020-04-11,2020,"Atropello","sabado","04","15","SI"
"608",2020-04-11,2020,"Caida de Ocupante","sabado","04","15","SI"
"609",2020-04-11,2020,"Choque","sabado","04","15","SI"
"610",2020-04-11,2020,"Incendio","sabado","04","15","SI"
"611",2020-04-11,2020,"Otro","sabado","04","15","SI"
"612",2020-04-11,2020,"Volcamiento","sabado","04","15","SI"
"613",2020-04-12,2020,"Atropello","domingo","04","15","SI"
"614",2020-04-12,2020,"Caida de Ocupante","domingo","04","15","SI"
"615",2020-04-12,2020,"Choque","domingo","04","15","SI"
"616",2020-04-12,2020,"Incendio","domingo","04","15","SI"
"617",2020-04-12,2020,"Otro","domingo","04","15","SI"
"618",2020-04-12,2020,"Volcamiento","domingo","04","15","SI"
"619",2020-04-13,2020,"Atropello","lunes","04","15","NO"
"620",2020-04-13,2020,"Caida de Ocupante","lunes","04","15","NO"
"621",2020-04-13,2020,"Choque","lunes","04","15","NO"
"622",2020-04-13,2020,"Incendio","lunes","04","15","NO"
"623",2020-04-13,2020,"Otro","lunes","04","15","NO"
"624",2020-04-13,2020,"Volcamiento","lunes","04","15","NO"
"625",2020-04-14,2020,"Atropello","martes","04","15","NO"
"626",2020-04-14,2020,"Caida de Ocupante","martes","04","15","NO"
"627",2020-04-14,2020,"Choque","martes","04","15","NO"
"628",2020-04-14,2020,"Incendio","martes","04","15","NO"
"629",2020-04-14,2020,"Otro","martes","04","15","NO"
"630",2020-04-14,2020,"Volcamiento","martes","04","15","NO"
"631",2020-04-15,2020,"Atropello","miercoles","04","16","NO"
"632",2020-04-15,2020,"Caida de Ocupante","miercoles","04","16","NO"
"633",2020-04-15,2020,"Choque","miercoles","04","16","NO"
"634",2020-04-15,2020,"Incendio","miercoles","04","16","NO"
"635",2020-04-15,2020,"Otro","miercoles","04","16","NO"
"636",2020-04-15,2020,"Volcamiento","miercoles","04","16","NO"
"637",2020-04-16,2020,"Atropello","jueves","04","16","NO"
"638",2020-04-16,2020,"Caida de Ocupante","jueves","04","16","NO"
"639",2020-04-16,2020,"Choque","jueves","04","16","NO"
"640",2020-04-16,2020,"Incendio","jueves","04","16","NO"
"641",2020-04-16,2020,"Otro","jueves","04","16","NO"
"642",2020-04-16,2020,"Volcamiento","jueves","04","16","NO"
"643",2020-04-17,2020,"Atropello","viernes","04","16","NO"
"644",2020-04-17,2020,"Caida de Ocupante","viernes","04","16","NO"
"645",2020-04-17,2020,"Choque","viernes","04","16","NO"
"646",2020-04-17,2020,"Incendio","viernes","04","16","NO"
"647",2020-04-17,2020,"Otro","viernes","04","16","NO"
"648",2020-04-17,2020,"Volcamiento","viernes","04","16","NO"
"649",2020-04-18,2020,"Atropello","sabado","04","16","NO"
"650",2020-04-18,2020,"Caida de Ocupante","sabado","04","16","NO"
"651",2020-04-18,2020,"Choque","sabado","04","16","NO"
"652",2020-04-18,2020,"Incendio","sabado","04","16","NO"
"653",2020-04-18,2020,"Otro","sabado","04","16","NO"
"654",2020-04-18,2020,"Volcamiento","sabado","04","16","NO"
"655",2020-04-19,2020,"Atropello","domingo","04","16","NO"
"656",2020-04-19,2020,"Caida de Ocupante","domingo","04","16","NO"
"657",2020-04-19,2020,"Choque","domingo","04","16","NO"
"658",2020-04-19,2020,"Incendio","domingo","04","16","NO"
"659",2020-04-19,2020,"Otro","domingo","04","16","NO"
"660",2020-04-19,2020,"Volcamiento","domingo","04","16","NO"
"661",2020-04-20,2020,"Atropello","lunes","04","16","NO"
"662",2020-04-20,2020,"Caida de Ocupante","lunes","04","16","NO"
"663",2020-04-20,2020,"Choque","lunes","04","16","NO"
"664",2020-04-20,2020,"Incendio","lunes","04","16","NO"
"665",2020-04-20,2020,"Otro","lunes","04","16","NO"
"666",2020-04-20,2020,"Volcamiento","lunes","04","16","NO"
"667",2020-04-21,2020,"Atropello","martes","04","16","NO"
"668",2020-04-21,2020,"Caida de Ocupante","martes","04","16","NO"
"669",2020-04-21,2020,"Choque","martes","04","16","NO"
"670",2020-04-21,2020,"Incendio","martes","04","16","NO"
"671",2020-04-21,2020,"Otro","martes","04","16","NO"
"672",2020-04-21,2020,"Volcamiento","martes","04","16","NO"
"673",2020-04-22,2020,"Atropello","miercoles","04","17","NO"
"674",2020-04-22,2020,"Caida de Ocupante","miercoles","04","17","NO"
"675",2020-04-22,2020,"Choque","miercoles","04","17","NO"
"676",2020-04-22,2020,"Incendio","miercoles","04","17","NO"
"677",2020-04-22,2020,"Otro","miercoles","04","17","NO"
"678",2020-04-22,2020,"Volcamiento","miercoles","04","17","NO"
"679",2020-04-23,2020,"Atropello","jueves","04","17","NO"
"680",2020-04-23,2020,"Caida de Ocupante","jueves","04","17","NO"
"681",2020-04-23,2020,"Choque","jueves","04","17","NO"
"682",2020-04-23,2020,"Incendio","jueves","04","17","NO"
"683",2020-04-23,2020,"Otro","jueves","04","17","NO"
"684",2020-04-23,2020,"Volcamiento","jueves","04","17","NO"
"685",2020-04-24,2020,"Atropello","viernes","04","17","NO"
"686",2020-04-24,2020,"Caida de Ocupante","viernes","04","17","NO"
"687",2020-04-24,2020,"Choque","viernes","04","17","NO"
"688",2020-04-24,2020,"Incendio","viernes","04","17","NO"
"689",2020-04-24,2020,"Otro","viernes","04","17","NO"
"690",2020-04-24,2020,"Volcamiento","viernes","04","17","NO"
"691",2020-04-25,2020,"Atropello","sabado","04","17","NO"
"692",2020-04-25,2020,"Caida de Ocupante","sabado","04","17","NO"
"693",2020-04-25,2020,"Choque","sabado","04","17","NO"
"694",2020-04-25,2020,"Incendio","sabado","04","17","NO"
"695",2020-04-25,2020,"Otro","sabado","04","17","NO"
"696",2020-04-25,2020,"Volcamiento","sabado","04","17","NO"
"697",2020-04-26,2020,"Atropello","domingo","04","17","NO"
"698",2020-04-26,2020,"Caida de Ocupante","domingo","04","17","NO"
"699",2020-04-26,2020,"Choque","domingo","04","17","NO"
"700",2020-04-26,2020,"Incendio","domingo","04","17","NO"
"701",2020-04-26,2020,"Otro","domingo","04","17","NO"
"702",2020-04-26,2020,"Volcamiento","domingo","04","17","NO"
"703",2020-04-27,2020,"Atropello","lunes","04","17","NO"
"704",2020-04-27,2020,"Caida de Ocupante","lunes","04","17","NO"
"705",2020-04-27,2020,"Choque","lunes","04","17","NO"
"706",2020-04-27,2020,"Incendio","lunes","04","17","NO"
"707",2020-04-27,2020,"Otro","lunes","04","17","NO"
"708",2020-04-27,2020,"Volcamiento","lunes","04","17","NO"
"709",2020-04-28,2020,"Atropello","martes","04","17","NO"
"710",2020-04-28,2020,"Caida de Ocupante","martes","04","17","NO"
"711",2020-04-28,2020,"Choque","martes","04","17","NO"
"712",2020-04-28,2020,"Incendio","martes","04","17","NO"
"713",2020-04-28,2020,"Otro","martes","04","17","NO"
"714",2020-04-28,2020,"Volcamiento","martes","04","17","NO"
"715",2020-04-29,2020,"Atropello","miercoles","04","18","NO"
"716",2020-04-29,2020,"Caida de Ocupante","miercoles","04","18","NO"
"717",2020-04-29,2020,"Choque","miercoles","04","18","NO"
"718",2020-04-29,2020,"Incendio","miercoles","04","18","NO"
"719",2020-04-29,2020,"Otro","miercoles","04","18","NO"
"720",2020-04-29,2020,"Volcamiento","miercoles","04","18","NO"
"721",2020-04-30,2020,"Atropello","jueves","04","18","NO"
"722",2020-04-30,2020,"Caida de Ocupante","jueves","04","18","NO"
"723",2020-04-30,2020,"Choque","jueves","04","18","NO"
"724",2020-04-30,2020,"Incendio","jueves","04","18","NO"
"725",2020-04-30,2020,"Otro","jueves","04","18","NO"
"726",2020-04-30,2020,"Volcamiento","jueves","04","18","NO"
"727",2020-05-01,2020,"Atropello","viernes","05","18","SI"
"728",2020-05-01,2020,"Caida de Ocupante","viernes","05","18","SI"
"729",2020-05-01,2020,"Choque","viernes","05","18","SI"
"730",2020-05-01,2020,"Incendio","viernes","05","18","SI"
"731",2020-05-01,2020,"Otro","viernes","05","18","SI"
"732",2020-05-01,2020,"Volcamiento","viernes","05","18","SI"
"733",2020-05-02,2020,"Atropello","sabado","05","18","NO"
"734",2020-05-02,2020,"Caida de Ocupante","sabado","05","18","NO"
"735",2020-05-02,2020,"Choque","sabado","05","18","NO"
"736",2020-05-02,2020,"Incendio","sabado","05","18","NO"
"737",2020-05-02,2020,"Otro","sabado","05","18","NO"
"738",2020-05-02,2020,"Volcamiento","sabado","05","18","NO"
"739",2020-05-03,2020,"Atropello","domingo","05","18","NO"
"740",2020-05-03,2020,"Caida de Ocupante","domingo","05","18","NO"
"741",2020-05-03,2020,"Choque","domingo","05","18","NO"
"742",2020-05-03,2020,"Incendio","domingo","05","18","NO"
"743",2020-05-03,2020,"Otro","domingo","05","18","NO"
"744",2020-05-03,2020,"Volcamiento","domingo","05","18","NO"
"745",2020-05-04,2020,"Atropello","lunes","05","18","NO"
"746",2020-05-04,2020,"Caida de Ocupante","lunes","05","18","NO"
"747",2020-05-04,2020,"Choque","lunes","05","18","NO"
"748",2020-05-04,2020,"Incendio","lunes","05","18","NO"
"749",2020-05-04,2020,"Otro","lunes","05","18","NO"
"750",2020-05-04,2020,"Volcamiento","lunes","05","18","NO"
"751",2020-05-05,2020,"Atropello","martes","05","18","NO"
"752",2020-05-05,2020,"Caida de Ocupante","martes","05","18","NO"
"753",2020-05-05,2020,"Choque","martes","05","18","NO"
"754",2020-05-05,2020,"Incendio","martes","05","18","NO"
"755",2020-05-05,2020,"Otro","martes","05","18","NO"
"756",2020-05-05,2020,"Volcamiento","martes","05","18","NO"
"757",2020-05-06,2020,"Atropello","miercoles","05","19","NO"
"758",2020-05-06,2020,"Caida de Ocupante","miercoles","05","19","NO"
"759",2020-05-06,2020,"Choque","miercoles","05","19","NO"
"760",2020-05-06,2020,"Incendio","miercoles","05","19","NO"
"761",2020-05-06,2020,"Otro","miercoles","05","19","NO"
"762",2020-05-06,2020,"Volcamiento","miercoles","05","19","NO"
"763",2020-05-07,2020,"Atropello","jueves","05","19","NO"
"764",2020-05-07,2020,"Caida de Ocupante","jueves","05","19","NO"
"765",2020-05-07,2020,"Choque","jueves","05","19","NO"
"766",2020-05-07,2020,"Incendio","jueves","05","19","NO"
"767",2020-05-07,2020,"Otro","jueves","05","19","NO"
"768",2020-05-07,2020,"Volcamiento","jueves","05","19","NO"
"769",2020-05-08,2020,"Atropello","viernes","05","19","NO"
"770",2020-05-08,2020,"Caida de Ocupante","viernes","05","19","NO"
"771",2020-05-08,2020,"Choque","viernes","05","19","NO"
"772",2020-05-08,2020,"Incendio","viernes","05","19","NO"
"773",2020-05-08,2020,"Otro","viernes","05","19","NO"
"774",2020-05-08,2020,"Volcamiento","viernes","05","19","NO"
